question,answer
뭐라도 먹어야 기운을 차릴 것 같은데 먹을 게 아무것도 없어요. 아픈데 먹을 것도 없다니 서러워서 눈물이 났어요.,"간신히 몸을 일으켜 뭐라도 먹어보려 했을 텐데, 허탈했겠어요. 아픈 당신을 옆에서 지켜주지 못해서 미안해요."
괜히 아프니까 별것도 아닌 거에 눈물이 나는 거 있죠. 제가 평소에 집안을 너무 관리하지 않은 건가 생각도 들었어요. 저는 너무 못난 것 같아요.,"당신이 지금 컨디션이 난조라서 부정적인 생각이 드는 것 같아요. 당신이 얼마나 잘해주고 있는데요, 그런 생각 말아요."
그렇지만 어떻게 이렇게 아무것도 없을 수가 있을까요. 제가 집에 있으면서 살림을 똑바로 안 한 것 같아요. 스스로에게 실망스러워요.,당신이 하는 일이 얼마나 대단한데요. 당신 덕분에 저도 무사히 회사를 갈 수 있고 우리 아이도 학교를 다닐 수 있어요. 당신은 최고의 엄마예요.
정말로 그렇게 생각해요? 당신에게 잘 해주지 못하는 것 같고 자괴감이 들어요. 오늘도 왜 아파서는 당신 걱정만 시키는지 모르겠어요.,당신이 있기 때문에 제가 존재해요. 그리고 사람이 살다 보면 아플 수도 있는 거죠. 우리 좋은 생각하고 맛있는 음식 먹고 어서 독감을 떨쳐버려요.
"그렇게 말해줘서 고마워요. 괜히 우울감만 올라왔는데, 당신과 대화하니까 기분이 한결 나아지는 것 같아요.",저였어도 당신처럼 힘들어했을 것 같아요. 당신이 빨리 회복할 수 있도록 제가 도울게요.
고마워요. 저도 귀찮더라도 잘 챙겨 먹고 빨리 건강해질 수 있게 푹 쉴게요. 약도 잘 챙겨 먹을 거예요.,조금만 힘내줘요! 푹 쉬고 나면 금방 괜찮아질 거예요. 그리고 언제든지 제가 당신을 지켜줄게요.
"여보, 우리가 결혼할 때 산 식탁에 흠집이 났어. 내가 얼마나 아끼는 물건인데 너무 속상하고 억울해서 눈물이 다 날 것 같아.",당신과 내가 소중하게 생각하는 건데 너무 안타깝다. 특히나 당신이 정말 오랫동안 고민해서 산 물건이잖아. 당신이 처음에 흠집을 발견하고 너무 놀랐을 것 같아.
내가 이 식탁을 해외에서 병행 수입하느라 얼마나 고생을 했다고. 우리가 결혼할 때 산 물건 중에 가장 고가이기도 하고 평생 쓰려고 얼마나 고민을 했는데.,당신의 속상한 마음이 절실히 느껴져서 내 마음이 다 아프다. 당신은 유독 물건을 깨끗하게 잘 쓰는 사람인데 내가 험하게 쓰는 탓인 것 같아 미안해.
"이건 우리 잘못이 아니야. 지난번에 언니랑 형부가 놀러왔을 때 아가들이 그런 것 같아. 그때 조심하게끔 했어야 하는데 내가 어리석었어, 아 너무 억울해.","여보, 우리의 소중한 식탁에 흠이 생긴 건 아쉽지만 말이야. 달리 생각하면 그만큼 우리의 세월이 쌓이는 게 아닐까. 아예 새것처럼 보이는 것보다 손때가 묻은 게 더 소중하고 애틋하게 느껴져."
하지만 이 식탁은 내가 정말 아끼는 거라 그런지 너무 속상하기만 해. 그리고 우리의 추억이라기보단 그냥 아이들이 망가뜨린 거나 마찬가지잖아.,그것 역시 넓은 의미에서 우리의 소중한 기억이 아닐까. 처형의 아이들이면 소중한 가족이잖아. 우리 앞으로도 이 식탁에서 더 좋은 추억을 만들어나가자.
"아, 이건 정말 너무 눈에 보이는 흠집이라서 내가 더 억울하게 느껴지는 것 같아. 누가 보고 흉을 보면 어떡해. 진짜 속상해 죽겠어.","자기야, 나는 이 식탁이 남들에게 어떤 평가를 받는지 정말 하나도 중요하지 않아. 나한테는 당신과의 추억이 깃들었다는 게 가장 중요한걸. 당신과 나만의 식탁 그걸로도 충분해."
"하긴, 집에 있는 가구를 남들 보라고 사는 건 아니지. 그동안 내가 너무 타인의 시선을 의식했나 봐. 당신 말을 듣고 나니까 기분이 훨씬 나아졌어, 고마워!","우리 식탁이야 어디에 내놔도 손색 없을 만큼 훌륭한 가구지. 이건 당신이 고른 거잖아. 난 당신의 선택이라면 다 좋고, 다 옳다고 생각해."
"당신도 참, 당신과 대화를 하다 보면 기분이 절로 좋아지는 것 같아. 당신 덕분에 오늘 하루도 즐겁게 마무리할 수 있을 것 같아.",나 역시 여보가 있어서 물건의 소중함을 한 번 더 깨닫는 계기가 되었어. 당신이 있어서 정말 다행이야. 우리 앞으로도 우리의 물건과 마음을 아끼며 살아가자.
여보 나 지금 너무 상처받았어. 마음이 넝마가 된 것 같아.,그게 갑자기 무슨 말이야? 무슨 큰일이라도 생긴 거야?
사실 방금 친구랑 밥을 먹고 주차장을 빠져나오다가 다른 차를 살짝 긁었어. 근데 친구가 조수석에서 이럴 거면 차를 갖다 버리라고 계속 뭐라고 하는 거야. 어차피 내 차고 내가 처리하면 될 일인데 옆에서 자존심을 자꾸 깎아내리니 상처를 받았어.,친구 차도 아닌데 왜 그렇게까지 심하게 말을 하지? 게다가 세게 박은 것도 아니고 살짝 긁었을 뿐인데 너무 심하게 말을 했네. 그런 일로 운전을 하지 말라니 당신이 상처받을 만도 했네.
당신 말대로 살짝 긁었을 뿐인데 내 운전에 대해 비난을 하니까 정신이 혼미하더라. 안 그래도 보험 처리할 생각에 피곤했는데 친구 때문에 상처가 배가 됐어.,내가 당신이었대도 반복되는 비난을 들으면 상처를 받고 말았을 거야. 아무리 서슴없는 사이라지만 할 말이 있고 아닌 말이 있는 거지. 전해 듣는 것만으로도 속이 상하는데 당신 기분은 오죽했겠어.
그 후로 친구 집에 데려다주는 순간까지 운전하지 말라는 이야기를 계속하더라. 솔직히 면허도 없는 친구한테 그런 말을 들으니 내가 뭐 하는 건가 싶더라. 아니면 그동안 내 운전에 대해 불만이 있었는데 이번 기회에 다 토해낸 건가 싶어.,친구의 지속된 무례한 말을 신경 쓰느라 너무 복잡하게 파고들어 상처받지는 마. 설사 친구가 정말 불만이 있었대도 그런 건강하지 않은 방법으로 표출한 건 옳지 않아. 그래도 난 당신이 운전하는 차 타면서 불편했던 적 한 번도 없으니 걱정 말고.
필요 이상으로 쏘아대는 친구 때문에 너무 상처받고 혼란스러운 것 같아. 그냥 잊어버리고 싶은데 찜찜하고 신경이 계속 쓰여.,살짝 긁은 걸로 그런 말을 하는 것부터가 가당치 않은 소리니 너무 신경 쓰지 마. 친구는 운전을 할 줄 모르니까 놀라서 그랬을 수도 있다고 생각하고 잊어버려. 크게 사고 난 것도 아닌데 이렇게까지 주눅들 필요는 없을 것 같아.
당신이 신경 쓰지 말라고 해주니 이제야 마음이 좀 놓여. 상처를 받은 만큼 신경 쓰였거든.,친구의 무례한 말은 더 이상 연연하지 마. 당신이 알아서 다 수습했을 텐데 그렇게까지 신경 쓸 필요 없어.
괜찮다고 말해줄 사람이 필요했었나 봐. 당신 덕에 다시 평정심을 되찾고 있어.,갑작스러운 접촉 사고에 친구의 막말까지 듣고 당신이 충격을 받을만했어. 그래도 큰 사고 아니었고 잘 마무리됐으니 오늘 일은 이제 잊자.
"어떻게 그러실 수가 있는지 상사가 직원들을 차별하네요, 오늘도 전 미움 받는 쪽인가 봐요. 상사라서 뭐라 할 수도 없고 생각할수록 마음에 상처가 깊어져요.",요즘도 직장에 그런 분이 계시다니 당신 많이 속상하겠어요. 딱히 잘못한 게 없는데 차별을 당하면 너무 억울한 마음이잖아요. 당신의 심정을 알기에 저는 마음이 아파져요.
"상사에게 사랑을 받고 싶다는 생각은 없어요, 그래도 공정하게 대해 주었으면 해요. 그런데 여전히 사람을 차별하고. 같은 이유로 누구는 혼내고 누구는 봐주니 참 상처를 안 받을 수 없어요.",당신이 큰 것을 바라는 게 아니라는 것에 더 마음이 찢어질 것 같네요. 당신이 원하는데 공정한 것이라니 주변의 사람들이 들어도 다 이해가 가는 부분인 것이죠. 역시 생각하는 것이 참 올바른 당신이라 내가 본받아야겠다는 생각을 해요.
상사가 직원들을 차별한 후 우리 부서는 두 분류로 나누어진 것 같아요. 차별을 당하는 쪽과 안 당하는 쪽 보이지 않는 그 선이 우리 부서의 화합을 방해해요. 이런 회사에서 다니기 너무 힘들어서 마음에 상처가 깊어져요.,당연히 당신의 상처가 깊어질 것 같다는 생각이 들어 격하게 이해되는 심정이에요. 당신 사무실의 그 보이지 않는 경계가 당신을 괴롭히는 것은 아닐까 하는 생각에 걱정이 돼요. 당신의 그 일로 부디 상처받지 않았으면 좋겠어요.
회사는 이런 분위기가 지배적이라 나 하나 맞선다고 해서 달라질 것 같지 않아요. 힘들게 반대해 봤자 돌아오는 건 차별적인 대우거든요. 정말 상처가 깊어지네요.,그런 절망감을 품으면서 회사를 다니는 당신이 상상 돼서 정말 눈물이 다 나오려 하네요. 누구보다 회사의 일을 사랑하는 당신이잖아요. 이런 일로 당신이 그 일을 싫어하게 될까 염려가 되는 마음이에요.
"당신의 생각처럼 저는 이제 이 회사가 질렸어요, 아무리 열심히 해도 차별적인 대우를 멈추지 않아요. 회사가 변하기를 기다리기에는 내 시간이 아까워요, 정말 상처를 받네요.",그래도 견디고 있는 당신이 생각나서 나도 당신을 응원하는 마음 뿐 이예요. 지쳤다고 문자 하는 당신이 어떤 심정으로 문자를 한 것 인지 아니까요. 더욱더 이런 상황에 당신 편인 내가 있다는 것을 알아주었으면 하는 마음이에요.
"고마워요, 당신이 정말로 나를 응원해 준다는 생각에 힘이 많이 돼요. 회사에서 차별로 인해 상처받은 마음이 풀려요. 역시 당신 덕분이에요.",나보다 힘을 내기 위해서 노력한 당신의 공이 커요. 의지가 없었다면 이렇게 까지 좋아지기 힘들었을 거예요.
당신의 덕분인데 이런 때도 당신은 그 공을 나에게 돌려줘요. 내가 정말 힘이 안 날 수가 없네요. 당신이 내 아내라서 너무 고마워요.,"나도 그래요, 당신이 내 남편이라서 너무 자랑스럽고 이제는 경이롭기까지 한 당신이에요. 항상 정의에 맞서는 당신의 용기에 박수를 보내요."
"여보, 회사에서 몇 달 동안 준비한 프로젝트가 생각보다 기대에 못 미치는 것 같아. 야심 차게 준비했는데, 원하는 만큼 성과가 안 나오니까 속상하고 상처가 되네.","저런, 당신이 밤낮을 가리지 않고 노력했던 일이잖아요. 당신이 많이 아쉬운 마음이 들 것 같아 안타까워요."
"응. 분명 좋은 성과를 낼 수 있을 거라 호언장담하며 시작한 일이거든. 그런데 내가 잘못 생각한 건가봐, 자존심에 흠집이 나더라고.","누구나 항상 완벽한 선택을 내리는 건 아니잖아요. 이럴 때도 있고, 저럴 때도 있는 거죠. 당신은 늘 잘해왔으니 이번 일만으로 그렇게 주눅들 필요는 없어요."
"요즘 하루 종일 실적만 생각하면 우울해져. 아무도 말은 꺼내지 않지만, 괜히 나를 탓하고 있는 건 아닐까 눈치가 보이는걸.","그럴 리가요. 모두 함께 힘을 합쳐 노력한 결과잖아요. 다들 후회 없이 정성을 쏟았을 테니, 당신을 비난하기는커녕 함께 안타까워하는 마음일 거예요."
내게 이 프로젝트를 이끌어갈 자질이 없었던 모양이야. 이 정도 통찰력도 부족한 내가 뭘 할 수 있겠어. 이번 일이 마음에 큰 상처로 남을 것 같아.,"나는 당신이 이번 일에 얼마나 노력하고 열정을 다했는지 아는걸요. 최선을 다했으면 그것으로 된 거예요, 기운을 내봐요. 결과만이 당신의 자질을 보증하는 건 아니잖아요."
"원하는 만큼의 성과를 얻지 못했다는 게 가슴에 한으로 남을 것 같아. 내 잘못은 무엇이었을까, 무엇이 부족했을까 자꾸만 후회하게 되는걸.","이번 일을 교훈 삼아 다음 번에는 더 잘할 수 있을 거예요. 이번에는 아쉬운 성과가 나왔더라도, 당신은 경험이라는 귀중한 교훈을 얻은 거잖아요. 그것만으로도 충분해요."
내가 앞으로 더 할 수 있을지 모르겠어. 뼈아픈 실패를 겪은 내게 다시 프로젝트를 맡기지 않을 수도 있잖아. 그렇게 되면 정말 속상할 거야.,"당신이 지금 좌절하지 않고 의지를 불태운다면, 분명 그런 당신의 가능성을 알아볼 거예요. 그러니 지금처럼 축 처져 있지 말고 어느 때보다 마음을 다잡아야 해요. 나는 당신이 반드시 해낼 거라고 믿어 의심치 않는걸요."
"이렇게 날 믿고 응원해주는 건 역시 당신밖에 없어. 당신 덕분에 상처 입은 마음이 위로받는 것 같아, 고마워.","이럴 때일수록 내가 당신 곁에서 힘이 되어주고 싶은걸요. 당신이 무엇을 하든 당신을 응원할 테니, 그런 내가 있다는 걸 떠올리며 더더욱 힘을 냈으면 해요."
새로 옮긴 회사에서 열심히 일 잘하고 있는데 다른 선임 직원이 와서 자꾸만 간섭해. 그리고 비효율적인 일을 시켜서 일할 의욕이 떨어져서 괴로워.,이번에 옮긴 회사 마음에 들고 일도 재미있고 당신하고 잘 맞는다고 좋아했잖아. 그만둘 수도 없고 어떻게 하면 좋지?
